construct	parameterName	genotype	parameterId	procedureName	gene	mgiAccessionId	displayProcedureName	significanceValue	sex
tm1a(KOMP)Wtsi	Total CD4- NKT cells - % of NKT cells	Hom	MGP_MLN_023_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Male
tm1a(KOMP)Wtsi	Total CD4- NKT cells - % of NKT cells	Hom	MGP_MLN_023_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Female
tm1a(KOMP)Wtsi	Total CD4+ NKT cells - % of CD45+	Hom	MGP_MLN_087_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Male
tm1a(KOMP)Wtsi	Total CD4+ NKT cells - % of CD45+	Hom	MGP_MLN_087_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Female
tm1a(KOMP)Wtsi	Total CD4+ NKT cells - % of NKT cells	Hom	MGP_MLN_027_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Male
tm1a(KOMP)Wtsi	Total CD4+ NKT cells - % of NKT cells	Hom	MGP_MLN_027_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Female
tm1a(KOMP)Wtsi	Total CD4+ T cells - % of ab T cells	Hom	MGP_MLN_003_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Male
tm1a(KOMP)Wtsi	Total CD4+ T cells - % of ab T cells	Hom	MGP_MLN_003_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Female
tm1a(KOMP)Wtsi	Total CD4+ T cells - % of CD45+	Hom	MGP_MLN_064_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Male
tm1a(KOMP)Wtsi	Total CD4+ T cells - % of CD45+	Hom	MGP_MLN_064_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Female
tm1a(KOMP)Wtsi	Total CD8+ T cells - % of ab T cells	Hom	MGP_MLN_012_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Male
tm1a(KOMP)Wtsi	Total CD8+ T cells - % of ab T cells	Hom	MGP_MLN_012_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Female
tm1a(KOMP)Wtsi	Total CD8+ T cells - % of CD45+	Hom	MGP_MLN_073_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Male
tm1a(KOMP)Wtsi	Total CD8+ T cells - % of CD45+	Hom	MGP_MLN_073_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Female
tm1a(KOMP)Wtsi	Total DC - % of CD45+	Hom	MGP_MLN_114_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Male
tm1a(KOMP)Wtsi	Total DC - % of CD45+	Hom	MGP_MLN_114_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Female
tm1a(KOMP)Wtsi	Total gd T cells - % of CD45+	Hom	MGP_MLN_078_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Male
tm1a(KOMP)Wtsi	Total gd T cells - % of CD45+	Hom	MGP_MLN_078_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Female
tm1a(KOMP)Wtsi	Total NK cells - % of CD45+	Hom	MGP_MLN_031_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Male
tm1a(KOMP)Wtsi	Total NK cells - % of CD45+	Hom	MGP_MLN_031_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Female
tm1a(KOMP)Wtsi	Total NKT cells - % of CD45+	Hom	MGP_MLN_022_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Male
tm1a(KOMP)Wtsi	Total NKT cells - % of CD45+	Hom	MGP_MLN_022_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Female
tm1a(KOMP)Wtsi	Total T cells - % of CD45+	Hom	MGP_MLN_001_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Male
tm1a(KOMP)Wtsi	Total T cells - % of CD45+	Hom	MGP_MLN_001_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Female
tm1a(KOMP)Wtsi	Total Treg cells - % of CD4+	Hom	MGP_MLN_008_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Male
tm1a(KOMP)Wtsi	Total Treg cells - % of CD4+	Hom	MGP_MLN_008_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Female
tm1a(KOMP)Wtsi	Total Treg cells - % of CD45+	Hom	MGP_MLN_069_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Male
tm1a(KOMP)Wtsi	Total Treg cells - % of CD45+	Hom	MGP_MLN_069_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Female
tm1a(KOMP)Wtsi	Conventional CD11b type DC - % of cDC	Hom	MGP_MLN_060_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Male
tm1a(KOMP)Wtsi	Conventional CD11b type DC - % of cDC	Hom	MGP_MLN_060_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Female
tm1a(KOMP)Wtsi	Conventional CD8a type DC - % of CD45+	Hom	MGP_MLN_118_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Male
tm1a(KOMP)Wtsi	Conventional CD8a type DC - % of CD45+	Hom	MGP_MLN_118_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Female
tm1a(KOMP)Wtsi	Conventional CD8a type DC - % of cDC	Hom	MGP_MLN_061_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Male
tm1a(KOMP)Wtsi	Conventional CD8a type DC - % of cDC	Hom	MGP_MLN_061_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Female
tm1a(KOMP)Wtsi	CD103+ CD8a type DC - % of CD8 type cDC	Hom	MGP_MLN_062_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Male
tm1a(KOMP)Wtsi	CD103+ CD8a type DC - % of CD8 type cDC	Hom	MGP_MLN_062_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Female
tm1a(KOMP)Wtsi	CD103+ CD8a type DC - % of CD45+	Hom	MGP_MLN_119_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Male
tm1a(KOMP)Wtsi	CD103+ CD8a type DC - % of CD45+	Hom	MGP_MLN_119_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Female
tm1a(KOMP)Wtsi	Conventional DC - % of CD45+	Hom	MGP_MLN_116_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Male
tm1a(KOMP)Wtsi	Conventional DC - % of CD45+	Hom	MGP_MLN_116_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Female
tm1a(KOMP)Wtsi	Conventional CD11b type DC - % of CD45+	Hom	MGP_MLN_117_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Male
tm1a(KOMP)Wtsi	Conventional CD11b type DC - % of CD45+	Hom	MGP_MLN_117_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Female
tm1a(KOMP)Wtsi	Effector CD4+ NKT cells - % of CD4+ NKT cells	Hom	MGP_MLN_028_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Male
tm1a(KOMP)Wtsi	Effector CD4+ NKT cells - % of CD4+ NKT cells	Hom	MGP_MLN_028_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Female
tm1a(KOMP)Wtsi	Resting CD4+ NKT cells - % of CD4+ NKT cells	Hom	MGP_MLN_029_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Male
tm1a(KOMP)Wtsi	Resting CD4+ NKT cells - % of CD4+ NKT cells	Hom	MGP_MLN_029_001	Mesenteric Lymph Node Immunophenotyping	Cnih3	MGI:1920228	Mesenteric Lymph Node	1	Female
tm1a(KOMP)Wtsi	B1a cells - % of CD45+	Hom	MGP_IMM_106_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	B1a cells - % of CD45+	Hom	MGP_IMM_106_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	CD103+ CD11b-low cDC - % of CD11b-low cDC	Hom	MGP_IMM_068_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	CD103+ CD11b-low cDC - % of CD11b-low cDC	Hom	MGP_IMM_068_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	CD103+ CD11b-low cDC - % of CD45+	Hom	MGP_IMM_131_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	CD103+ CD11b-low cDC - % of CD45+	Hom	MGP_IMM_131_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	CD11b-high cDC - % of CD45+	Hom	MGP_IMM_129_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	CD11b-high cDC - % of CD45+	Hom	MGP_IMM_129_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	CD11b-high cDC - % of cDC	Hom	MGP_IMM_066_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	CD11b-high cDC - % of cDC	Hom	MGP_IMM_066_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	CD11b-low cDC - % of CD45+	Hom	MGP_IMM_130_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	CD11b-low cDC - % of CD45+	Hom	MGP_IMM_130_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	CD11b-low cDC - % of cDC	Hom	MGP_IMM_067_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	CD11b-low cDC - % of cDC	Hom	MGP_IMM_067_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	CD4+ T helper cells - % of CD4+	Hom	MGP_IMM_005_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	CD4+ T helper cells - % of CD4+	Hom	MGP_IMM_005_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	CD4+ T helper cells - % of CD45+	Hom	MGP_IMM_072_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	CD4+ T helper cells - % of CD45+	Hom	MGP_IMM_072_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	CD5+ gd T cells - % of CD45+	Hom	MGP_IMM_086_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	CD5+ gd T cells - % of CD45+	Hom	MGP_IMM_086_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	CD5+ gd T cells - % of gd T cells	Hom	MGP_IMM_019_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	CD5+ gd T cells - % of gd T cells	Hom	MGP_IMM_019_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Conventional DC (cDC) - % of CD45+	Hom	MGP_IMM_128_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Conventional DC (cDC) - % of CD45+	Hom	MGP_IMM_128_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Conventional DC (cDC) - % of DC	Hom	MGP_IMM_065_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Conventional DC (cDC) - % of DC	Hom	MGP_IMM_065_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Early germinal centre B cells - % of CD45+	Hom	MGP_IMM_114_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Early germinal centre B cells - % of CD45+	Hom	MGP_IMM_114_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Early germinal centre B cells - % of GC cells	Hom	MGP_IMM_050_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Early germinal centre B cells - % of GC cells	Hom	MGP_IMM_050_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Effector CD4- NKT cells - % of CD4- NKT cells	Hom	MGP_IMM_026_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Effector CD4- NKT cells - % of CD4- NKT cells	Hom	MGP_IMM_026_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Effector CD4- NKT cells - % of CD45+	Hom	MGP_IMM_092_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Effector CD4- NKT cells - % of CD45+	Hom	MGP_IMM_092_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Effector CD4+ NKT cells - % of CD4+ NKT cells	Hom	MGP_IMM_030_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Effector CD4+ NKT cells - % of CD4+ NKT cells	Hom	MGP_IMM_030_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Effector CD4+ NKT cells - % of CD45+	Hom	MGP_IMM_096_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Effector CD4+ NKT cells - % of CD45+	Hom	MGP_IMM_096_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Effector CD4+ T helper cells - % of CD4+ T helper cells	Hom	MGP_IMM_006_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Effector CD4+ T helper cells - % of CD4+ T helper cells	Hom	MGP_IMM_006_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Effector CD4+ T helper cells - % of CD45+	Hom	MGP_IMM_073_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Effector CD4+ T helper cells - % of CD45+	Hom	MGP_IMM_073_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Effector CD8+ T cells - % of CD45+	Hom	MGP_IMM_081_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Effector CD8+ T cells - % of CD45+	Hom	MGP_IMM_081_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Effector CD8+ T cells - % of CD8+	Hom	MGP_IMM_014_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Effector CD8+ T cells - % of CD8+	Hom	MGP_IMM_014_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Effector gd cells - % of CD45+	Hom	MGP_IMM_087_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Effector gd cells - % of CD45+	Hom	MGP_IMM_087_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Effector gd T cells - % of gd T cells	Hom	MGP_IMM_020_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Effector gd T cells - % of gd T cells	Hom	MGP_IMM_020_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Effector NK cells - % of CD45+	Hom	MGP_IMM_099_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Effector NK cells - % of CD45+	Hom	MGP_IMM_099_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Effector NK cells - % of NK cells	Hom	MGP_IMM_034_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Effector NK cells - % of NK cells	Hom	MGP_IMM_034_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Effector Treg cells - % of CD45+	Hom	MGP_IMM_077_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Effector Treg cells - % of CD45+	Hom	MGP_IMM_077_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Effector Treg cells - % of Treg	Hom	MGP_IMM_010_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Effector Treg cells - % of Treg	Hom	MGP_IMM_010_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Eosinophils - % of CD45+	Hom	MGP_IMM_125_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Eosinophils - % of CD45+	Hom	MGP_IMM_125_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Follicular B cells - % of B2 cells	Hom	MGP_IMM_048_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Follicular B cells - % of B2 cells	Hom	MGP_IMM_048_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Follicular B cells - % of CD45+	Hom	MGP_IMM_112_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Follicular B cells - % of CD45+	Hom	MGP_IMM_112_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Germinal centre B cells - % of B2 cells	Hom	MGP_IMM_049_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Germinal centre B cells - % of B2 cells	Hom	MGP_IMM_049_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Germinal centre B cells - % of CD45+	Hom	MGP_IMM_113_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Germinal centre B cells - % of CD45+	Hom	MGP_IMM_113_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Granulocytes - % of CD45+	Hom	MGP_IMM_123_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Granulocytes - % of CD45+	Hom	MGP_IMM_123_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Immature NK cells - % of lymphocytes	Hom	MGP_IMM_102_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	0	Male
tm1a(KOMP)Wtsi	Immature NK cells - % of lymphocytes	Hom	MGP_IMM_102_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	0	Female
tm1a(KOMP)Wtsi	Immature NK cells - % of NK cells	Hom	MGP_IMM_037_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	0	Male
tm1a(KOMP)Wtsi	Immature NK cells - % of NK cells	Hom	MGP_IMM_037_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	0	Female
tm1a(KOMP)Wtsi	KLRG1+ CD4- NKT cells - % of CD4- NKT cells	Hom	MGP_IMM_028_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	KLRG1+ CD4- NKT cells - % of CD4- NKT cells	Hom	MGP_IMM_028_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	KLRG1+ CD4- NKT cells - % of CD45+	Hom	MGP_IMM_094_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	KLRG1+ CD4- NKT cells - % of CD45+	Hom	MGP_IMM_094_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	KLRG1+ CD4+ NKT cells - % of CD45+	Hom	MGP_IMM_098_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	KLRG1+ CD4+ NKT cells - % of CD45+	Hom	MGP_IMM_098_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	KLRG1+ CD4+ T helper cells - % of CD4+ T helper cells	Hom	MGP_IMM_008_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	KLRG1+ CD4+ T helper cells - % of CD4+ T helper cells	Hom	MGP_IMM_008_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	KLRG1+ CD4+ T helper cells - % of CD45+	Hom	MGP_IMM_075_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	KLRG1+ CD4+ T helper cells - % of CD45+	Hom	MGP_IMM_075_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	KLRG1+ CD8+ T cells - % of CD45+	Hom	MGP_IMM_084_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	KLRG1+ CD8+ T cells - % of CD45+	Hom	MGP_IMM_084_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	KLRG1+ CD8+ T cells - % of CD8+	Hom	MGP_IMM_017_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	KLRG1+ CD8+ T cells - % of CD8+	Hom	MGP_IMM_017_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	KLRG1+ gd T cells - % of CD45+	Hom	MGP_IMM_089_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	KLRG1+ gd T cells - % of CD45+	Hom	MGP_IMM_089_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	KLRG1+ gd T cells - % of gd T cells	Hom	MGP_IMM_022_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	KLRG1+ gd T cells - % of gd T cells	Hom	MGP_IMM_022_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	KLRG1+ NK cells - % of CD45+	Hom	MGP_IMM_101_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	KLRG1+ NK cells - % of CD45+	Hom	MGP_IMM_101_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	KLRG1+ NK cells - % of NK cells	Hom	MGP_IMM_036_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	KLRG1+ NK cells - % of NK cells	Hom	MGP_IMM_036_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	KLRG1+ Treg cells - % of CD45+	Hom	MGP_IMM_079_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	KLRG1+ Treg cells - % of CD45+	Hom	MGP_IMM_079_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	KLRG1+ Treg cells - % of Treg	Hom	MGP_IMM_012_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	KLRG1+ Treg cells - % of Treg	Hom	MGP_IMM_012_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Late germinal centre B cells - % of CD45+	Hom	MGP_IMM_115_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
